sku;altitude_factor;approved_heights;available_dimensions;bars_no_per_base_plate;bar_type-de_DE;bar_type-en_US;bar_type-es_ES;bar_type-fr_FR;bar_type-it_IT;base_plate_type-de_DE;base_plate_type-en_US;base_plate_type-es_ES;base_plate_type-fr_FR;base_plate_type-it_IT;border_wire_diameter;categories;category_res_height;cbr_puncture_resistance;certification_number;ce_number;coating;cross_section_area;description-de_DE-ecommerce;description-en_US-ecommerce;description-es_ES-ecommerce;description-fr_FR-ecommerce;description-it_IT-ecommerce;diameter_option;distance_between_posts;dk_snow_height;elongation_yeld_log_perc;elongation_yeld_trav_perc;enabled;energy_class;external_code;family;gas_permeability;geogrid_type-de_DE;geogrid_type-en_US;geogrid_type-es_ES;geogrid_type-fr_FR;geogrid_type-it_IT;groups;height;inner_diameter;junction_strength_n;lateral_anchors_no;length;material-de_DE;material-en_US;material-es_ES;material-fr_FR;material-it_IT;max_bending_moment_plate;max_beraring_rope_diameter;max_elongation;max_kn_comp_plate;max_kn_lateral;max_kn_shear_plate;max_kn_upslope;mel_energy;mesh_size;mesh_size_long;mesh_size_trasv;mesh_tpe;min_mass_coating;name;nominal_height;n_sliding_factor;outer_diameter;PACK-groups;PACK-products;pdf_description;pdf_title-de_DE;pdf_title-en_US;pdf_title-es_ES;pdf_title-fr_FR;pdf_title-it_IT;permeability_to_liquids;picture;porometry;post_type;primary_net_type-de_DE;primary_net_type-en_US;primary_net_type-es_ES;primary_net_type-fr_FR;primary_net_type-it_IT;process-de_DE;process-en_US;process-es_ES;process-fr_FR;process-it_IT;producer;product_certification;release_date-ecommerce;residual_height;retaining_rope_no_per_posts;sel_energy;slope_inclination;steel_grade_options;strand_diameter;SUBSTITUTION-groups;SUBSTITUTION-products;tech_drawing-de_DE;tech_drawing-en_US;tech_drawing-es_ES;tech_drawing-fr_FR;tech_drawing-it_IT;tensile_strenght_mesh;tensile_strength;thickness;thread_type-de_DE;thread_type-en_US;thread_type-es_ES;thread_type-fr_FR;thread_type-it_IT;type_of_netting-de_DE;type_of_netting-en_US;type_of_netting-es_ES;type_of_netting-fr_FR;type_of_netting-it_IT;type_of_system-de_DE;type_of_system-en_US;type_of_system-es_ES;type_of_system-fr_FR;type_of_system-it_IT;ultimate_elongation_long;ultimate_elongation_trav;ultimate_load;ultimate_load_long;ultimate_load_trasv;ultimate_strength;unit_weight;unit_weight_surface;UPSELL-groups;UPSELL-products;uv_resistance;vertical_permeability;width;wire_diameter;X_SELL-groups;X_SELL-products;yield_load;yield_strength
GM_15_57_33_40_06;;;50x20;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,uniclass2;;2.0000;;;;;"Geomembrane Macline SDH075 produced by Maccaferri Spa DE";"Geomembrane Macline SDH075 produced by Maccaferri Spa";"Geomembrane Macline SDH075 produced by Maccaferri Spa ES";"Geomembrane Macline SDH075 produced by Maccaferri Spa FR";"Geomembrane Macline SDH075 produced by Maccaferri Spa IT";;;;;;1;;BAULIST_GM_15_57_33_40_06;geotech_products;3.3*10-3;;;;;;;;;500.0000;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;;;;;"Macline SDH075";;;;;;files/GM_15_57_33_40_06/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";1.75*10-6;files/GM_15_57_33_40_06/picture/prod_picture-300x300.jpg;;;;;;;;Extruded;Extruded;Extruded;Extruded;Extruded;"Officine Maccaferri Spa";ISO9001;;;;;;;;;;files/GM_15_57_33_40_06/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_06/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_06/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_06/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_06/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.7500;;;;;;;;;;;;;;;;11.0000;;;25.0000;;;;650.0000;;;360.0000;;;;;;;
GM_15_57_33_40_07;;;50x20;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,uniclass2;;2.0000;;;;;"Geomembrane Macline W3.200 produced by Maccaferri Spa DE";"Geomembrane Macline W3.200 produced by Maccaferri Spa";"Geomembrane Macline W3.200 produced by Maccaferri Spa ES";"Geomembrane Macline W3.200 produced by Maccaferri Spa FR";"Geomembrane Macline W3.200 produced by Maccaferri Spa IT";;;;;;1;;BAULIST_GM_15_57_33_40_07;geotech_products;;;;;;;;;;500.0000;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;;;;;"Macline W3.200";;;;;;files/GM_15_57_33_40_07/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";1.75*10-6;files/GM_15_57_33_40_07/picture/prod_picture-300x300.jpg;;;;;;;;Woven;Woven;Woven;Woven;Woven;"Officine Maccaferri Spa";ISO9001;;;;;;;;;;files/GM_15_57_33_40_07/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_07/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_07/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_07/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_07/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.3000;;;;;;;;;;;;;;;;20.0000;20.0000;;14.0000;14.0000;;;200.0000;;;360.0000;;;;;;;
GM_15_57_33_40_08;;;50x20;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,uniclass2;;3.5000;;;;;"Geomembrane Macline RMH100 produced by Maccaferri Spa DE";"Geomembrane Macline RMH100 produced by Maccaferri Spa";"Geomembrane Macline RMH100 produced by Maccaferri Spa ES";"Geomembrane Macline RMH100 produced by Maccaferri Spa FR";"Geomembrane Macline RMH100 produced by Maccaferri Spa IT";;;;;;1;;BAULIST_GM_15_57_33_40_08;geotech_products;3.3*10-3;;;;;;;;;500.0000;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;;;;;"Macline RMH100";;;;;;files/GM_15_57_33_40_08/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";1.75*10-6;files/GM_15_57_33_40_08/picture/prod_picture-300x300.jpg;;;;;;;;Extruded;Extruded;Extruded;Extruded;Extruded;"Officine Maccaferri Spa";ISO9001;;;;;;;;;;files/GM_15_57_33_40_08/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_08/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_08/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_08/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_08/tech_drawing/it_IT/generic_technical_drawing.pdf;;;1.0000;;;;;;;;;;;;;;;;11.5000;;;18.0000;;;;700.0000;;;360.0000;;;;;;;
GT_15_57_33_01;;;300x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;1200.0000;;;;;"Geotextile TS10 produced by Polyfelt Gmbh DE";"Geotextile TS10 produced by Polyfelt Gmbh EN";"Geotextile TS10 produced by Polyfelt Gmbh ES";"Geotextile TS10 produced by Polyfelt Gmbh FR";"Geotextile TS10 produced by Polyfelt Gmbh IT";;;;;;1;;BAULIST_GT_15_57_33_01;geotech_products;<40*10-6;;;;;;;;;553.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;TS10;;;;;;files/GT_15_57_33_01/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GT_15_57_33_01/picture/prod_picture-300x300.jpg;105.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Polyfelt Gmbh";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_01/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_01/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_01/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_01/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_01/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.9000;;;;;;;;;;;;;;;;90.0000;75.0000;;7.5000;7.5000;;;105.0000;;;360.0000;130.0000;;;;;;
GT_15_57_33_02;;;200x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;2100.0000;;;;;"Geotextile TS40 produced by Polyfelt Gmbh DE";"Geotextile TS40 produced by Polyfelt Gmbh EN";"Geotextile TS40 produced by Polyfelt Gmbh ES";"Geotextile TS40 produced by Polyfelt Gmbh FR";"Geotextile TS40 produced by Polyfelt Gmbh IT";;;;;;1;;BAULIST_GT_15_57_33_02;geotech_products;<40*10-6;;;;;;;;;964.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;TS40;;;;;;files/GT_15_57_33_02/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GT_15_57_33_02/picture/prod_picture-300x300.jpg;100.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Polyfelt Gmbh";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_02/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_02/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_02/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_02/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_02/tech_drawing/it_IT/generic_technical_drawing.pdf;;;1.7000;;;;;;;;;;;;;;;;100.0000;40.0000;;13.5000;13.5000;;;180.0000;;;360.0000;100.0000;;;;;;
GT_15_57_33_03;;;200x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;3300.0000;;;;;"Geotextile TS65 produced by Polyfelt Gmbh DE";"Geotextile TS65 produced by Polyfelt Gmbh EN";"Geotextile TS65 produced by Polyfelt Gmbh ES";"Geotextile TS65 produced by Polyfelt Gmbh FR";"Geotextile TS65 produced by Polyfelt Gmbh IT";;;;;;1;;BAULIST_GT_15_57_33_03;geotech_products;<40*10-6;;;;;;;;;550.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;TS65;;;;;;files/GT_15_57_33_03/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GT_15_57_33_03/picture/prod_picture-300x300.jpg;95.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Polyfelt Gmbh";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_03/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_03/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_03/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_03/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_03/tech_drawing/it_IT/generic_technical_drawing.pdf;;;2.5000;;;;;;;;;;;;;;;;100.0000;40.0000;;21.5000;21.5000;;;285.0000;;;360.0000;70.0000;;;;;;
GT_15_57_33_04;;;300x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;2350.0000;;;;;"Geotextile W-PP15 produced by Geosintex Srl DE";"Geotextile W-PP15 produced by Geosintex Srl EN";"Geotextile W-PP15 produced by Geosintex Srl ES";"Geotextile W-PP15 produced by Geosintex Srl FR";"Geotextile W-PP15 produced by Geosintex Srl IT";;;;;;1;;BAULIST_GT_15_57_33_04;geotech_products;<40*10-6;;;;;;;;;960.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;W-PP15;;;;;;files/GT_15_57_33_04/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GT_15_57_33_04/picture/prod_picture-300x300.jpg;200.0000;;;;;;;Woven;Woven;Woven;Woven;Tessuto;"Geosintex Srl";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_04/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_04/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_04/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_04/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_04/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.5700;;;;;;;;;;;;;;;;13.0000;12.0000;;20.0000;14.0000;;;100.0000;;;360.0000;13.0000;;;;;;
GT_15_57_33_05;;;200x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;3500.0000;;;;;"Geotextile W-PP30 produced by Geosintex Srl DE";"Geotextile W-PP30 produced by Geosintex Srl EN";"Geotextile W-PP30 produced by Geosintex Srl ES";"Geotextile W-PP30 produced by Geosintex Srl FR";"Geotextile W-PP30 produced by Geosintex Srl IT";;;;;;1;;BAULIST_GT_15_57_33_05;geotech_products;<40*10-6;;;;;;;;;1500.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;W-PP30;;;;;;files/GT_15_57_33_05/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GT_15_57_33_05/picture/prod_picture-300x300.jpg;200.0000;;;;;;;Woven;Woven;Woven;Woven;Tessuto;"Geosintex Srl";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_05/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_05/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_05/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_05/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_05/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.7000;;;;;;;;;;;;;;;;15.0000;9.0000;;35.0000;30.0000;;;175.0000;;;360.0000;20.0000;;;;;;
GT_15_57_33_06;;;200x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;9000.0000;;;;;"Geotextile W-PP80 produced by Geosintex Srl DE";"Geotextile W-PP80 produced by Geosintex Srl EN";"Geotextile W-PP80 produced by Geosintex Srl ES";"Geotextile W-PP80 produced by Geosintex Srl FR";"Geotextile W-PP80 produced by Geosintex Srl IT";;;;;;1;;BAULIST_GT_15_57_33_06;geotech_products;3.3*10-3;;;;;;;;;500.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;W-PP80;;;;;;files/GT_15_57_33_06/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";1.75*10-6;files/GT_15_57_33_06/picture/prod_picture-300x300.jpg;190.0000;;;;;;;Woven;Woven;Woven;Woven;Tessuto;"Geosintex Srl";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_06/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_06/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_06/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_06/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_06/tech_drawing/it_IT/generic_technical_drawing.pdf;;;1.2700;;;;;;;;;;;;;;;;11.0000;7.0000;;80.0000;80.0000;;;350.0000;;;360.0000;19.0000;;;;;;
GT_15_57_33_07;;;300x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;3000.0000;;;;;"Geotextile GeodrenPPT150 produced by Edilfloor Spa DE";"Geotextile GeodrenPPT150 produced by Edilfloor Spa EN";"Geotextile GeodrenPPT150 produced by Edilfloor Spa ES";"Geotextile GeodrenPPT150 produced by Edilfloor Spa FR";"Geotextile GeodrenPPT150 produced by Edilfloor Spa IT";;;;;;1;;BAULIST_GT_15_57_33_07;geotech_products;;;;;;;;;;500.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;GeodrenPPT150;;;;;;files/GT_15_57_33_07/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";1.75*10-6;files/GT_15_57_33_07/picture/prod_picture-300x300.jpg;100.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Edilfloor Spa";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_07/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_07/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_07/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_07/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_07/tech_drawing/it_IT/generic_technical_drawing.pdf;;;1.5000;;;;;;;;;;;;;;;;70.0000;70.0000;;2.0000;2.5000;;;150.0000;;;360.0000;80.0000;;;;;;
GT_15_57_33_08;;;300x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;1200.0000;;;;;"Geotextile GeodrenPPT400 produced by Edilfloor Spa DE";"Geotextile GeodrenPPT400 produced by Edilfloor Spa EN";"Geotextile GeodrenPPT400 produced by Edilfloor Spa ES";"Geotextile GeodrenPPT400 produced by Edilfloor Spa FR";"Geotextile GeodrenPPT400 produced by Edilfloor Spa IT";;;;;;1;;BAULIST_GT_15_57_33_08;geotech_products;3.3*10-3;;;;;;;;;500.0000;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;GeodrenPPT400;;;;;;files/GT_15_57_33_08/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";1.75*10-6;files/GT_15_57_33_08/picture/prod_picture-300x300.jpg;70.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Edilfloor Spa";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_08/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_08/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_08/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_08/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_08/tech_drawing/it_IT/generic_technical_drawing.pdf;;;2.5000;;;;;;;;;;;;;;;;70.0000;70.0000;;7.0000;8.0000;;;400.0000;;;360.0000;40.0000;;;;;;
GT_15_57_33_10;;;200x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;1500.0000;;;;;"Geotextile TS1 produced by Tenax Spa DE";"Geotextile TS1 produced by Tenax Spa EN";"Geotextile TS1 produced by Tenax Spa ES";"Geotextile TS1 produced by Tenax Spa FR";"Geotextile TS1 produced by Tenax Spa IT";;;;;;1;;BAULIST_GT_15_57_33_10;geotech_products;;;;;;;;;;;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;TS1;;;;;;files/GT_15_57_33_10/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/GT_15_57_33_10/picture/prod_picture-300x300.jpg;75.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Tenax Spa";SGS;;;;;;;;;;files/GT_15_57_33_10/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_10/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_10/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_10/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_10/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.7500;;;;;;;;;;;;;;;;50.0000;65.0000;;9.0000;9.0000;;;140.0000;;;;70.0000;;;;;;
GT_15_57_33_11;;;200x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;2000.0000;;;;;"Geotextile TS2 produced by Tenax Spa DE";"Geotextile TS2 produced by Tenax Spa EN";"Geotextile TS2 produced by Tenax Spa ES";"Geotextile TS2 produced by Tenax Spa FR";"Geotextile TS2 produced by Tenax Spa IT";;;;;;1;;BAULIST_GT_15_57_33_11;geotech_products;;;;;;;;;;;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;TS2;;;;;;files/GT_15_57_33_11/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/GT_15_57_33_11/picture/prod_picture-300x300.jpg;70.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Tenax Spa";SGS;;;;;;;;;;files/GT_15_57_33_11/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_11/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_11/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_11/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_11/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.9500;;;;;;;;;;;;;;;;50.0000;60.0000;;12.0000;12.0000;;;180.0000;;;;50.0000;;;;;;
GT_15_57_33_12;;;100x5.2;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_60,uniclass2;;7000.0000;;;;;"Geotextile Enka-ForceG80/80 produced by Seic-Harpo Spa DE";"Geotextile Enka-ForceG80/80 produced by Seic-Harpo Spa EN";"Geotextile Enka-ForceG80/80 produced by Seic-Harpo Spa ES";"Geotextile Enka-ForceG80/80 produced by Seic-Harpo Spa FR";"Geotextile Enka-ForceG80/80 produced by Seic-Harpo Spa IT";;;;;;1;;BAULIST_GT_15_57_33_12;geotech_products;;;;;;;;;;;;;"PET DE";"PET EN";"PET ES";"PET FR";PET;;;;;;;;;;;;;;Enka-ForceG80/80;;;;;;files/GT_15_57_33_12/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/GT_15_57_33_12/picture/prod_picture-300x300.jpg;30.0000;;;;;;;Woven;Woven;Woven;Woven;Tessuto;"Seic-Harpo Spa";CE#BBA#Qaustria#Qnet;;;;;;;;;;files/GT_15_57_33_12/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_12/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_12/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_12/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_12/tech_drawing/it_IT/generic_technical_drawing.pdf;;;2.2000;;;;;;;;;;;;;;;;10.0000;10.0000;;90.0000;90.0000;;;250.0000;;;;50.0000;;;;;;
GT_15_57_33_13;;;100x5.2;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_60,uniclass2;;4000.0000;;;;;"Geotextile Enka-ForceG50/50 produced by Seic-Harpo Spa DE";"Geotextile Enka-ForceG50/50 produced by Seic-Harpo Spa EN";"Geotextile Enka-ForceG50/50 produced by Seic-Harpo Spa ES";"Geotextile Enka-ForceG50/50 produced by Seic-Harpo Spa FR";"Geotextile Enka-ForceG50/50 produced by Seic-Harpo Spa IT";;;;;;1;;BAULIST_GT_15_57_33_13;geotech_products;;;;;;;;;;;;;"PET DE";"PET EN";"PET ES";"PET FR";PET;;;;;;;;;;;;;;Enka-ForceG50/50;;;;;;files/GT_15_57_33_13/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/GT_15_57_33_13/picture/prod_picture-300x300.jpg;130.0000;;;;;;;Woven;Woven;Woven;Woven;Tessuto;"Seic-Harpo Spa";CE#BBA#Qaustria#Qnet;;;;;;;;;;files/GT_15_57_33_13/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_13/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_13/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_13/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_13/tech_drawing/it_IT/generic_technical_drawing.pdf;;;1.7000;;;;;;;;;;;;;;;;10.0000;10.0000;;55.0000;55.0000;;;185.0000;;;;70.0000;;;;;;
GT_15_57_33_14;;;100x5.2;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_60,uniclass2;;3000.0000;;;;;"Geotextile Enka-TexG25/25 produced by Seic-Harpo Spa DE";"Geotextile Enka-TexG25/25 produced by Seic-Harpo Spa EN";"Geotextile Enka-TexG25/25 produced by Seic-Harpo Spa ES";"Geotextile Enka-TexG25/25 produced by Seic-Harpo Spa FR";"Geotextile Enka-TexG25/25 produced by Seic-Harpo Spa IT";;;;;;1;;BAULIST_GT_15_57_33_14;geotech_products;;;;;;;;;;;;;"PET DE";"PET EN";"PET ES";"PET FR";PET;;;;;;;;;;;;;;Enka-TexG25/25;;;;;;files/GT_15_57_33_14/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/GT_15_57_33_14/picture/prod_picture-300x300.jpg;30.0000;;;;;;;Woven;Woven;Woven;Woven;Tessuto;"Seic-Harpo Spa";CE#BBA#Qaustria#Qnet;;;;;;;;;;files/GT_15_57_33_14/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_14/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_14/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_14/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_14/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.9000;;;;;;;;;;;;;;;;16.0000;16.0000;;30.0000;30.0000;;;127.0000;;;;20.0000;;;;;;
